Region_ID,Name,Vertex_Count,Center_X,Center_Y,Center_Z,Extent_X,Extent_Y,Extent_Z,Approx_Area_mm2
73,Left Region 73,17,39.15312957763672,34.38895023570341,13.947968090281767,4.874584197998047,7.138694763183594,8.103425979614258,1.7000000000000002
74,Left Region 74,19,45.35299361379523,28.13877517298648,19.500979272942793,7.780376434326172,7.901157379150391,7.134134292602539,1.9000000000000001
75,Left Region 75,14,47.02203723362514,35.23268018450056,23.545555795942033,7.637516021728516,11.408023834228516,11.374841690063477,1.4000000000000001
76,Left Region 76,19,48.56579931158768,26.966685244911595,29.537145915784333,7.041698455810547,9.932188034057617,11.55352783203125,1.9000000000000001
77,Left Region 77,12,42.64022954305013,20.958130836486816,27.795822938283283,7.159786224365234,5.522800445556641,8.837825775146484,1.2000000000000002
78,Left Region 78,35,34.32301924569266,31.699895313807897,36.74254335675921,14.878263473510742,7.3860626220703125,10.804462432861328,3.5
79,Left Region 79,13,7.089957347282996,58.30786543626051,6.273954822466924,2.6121034622192383,11.172527313232422,9.877466797828674,1.3
80,Left Region 80,17,12.936786258921904,66.12977151309742,6.089151375433978,16.03822422027588,6.653224945068359,10.225048780441284,1.7000000000000002
81,Left Region 81,10,7.414173030853272,50.68582382202148,10.738771677017212,5.069470405578613,8.301334381103516,6.401676654815674,1.0
82,Left Region 82,15,12.13730583190918,45.03740437825521,8.975023905436197,4.388609886169434,5.678188323974609,11.472777843475342,1.5
83,Left Region 83,10,5.70170841217041,50.413138961791994,19.95917510986328,2.610234260559082,6.591011047363281,8.330635070800781,1.0
84,Left Region 84,11,15.78789589621804,65.14534759521484,14.307589357549494,13.532675743103027,4.760837554931641,10.95376968383789,1.1
85,Left Region 85,18,17.283064206441242,59.12775739034017,22.119098557366264,12.880484580993652,7.983436584472656,12.614864349365234,1.8
86,Left Region 86,14,6.341207299913679,61.41970143999372,18.237255096435547,5.018593788146973,11.36929702758789,11.311558723449707,1.4000000000000001
87,Left Region 87,11,7.5007451664317735,43.03143241188743,19.903697447343305,8.530921936035156,7.0944061279296875,7.564313888549805,1.1
88,Left Region 88,18,11.353304200702244,36.41194746229384,21.673706266615127,6.301628589630127,7.341808319091797,8.902172088623047,1.8
89,Left Region 89,10,5.1265499830245975,44.83849754333496,30.00029582977295,2.6317875385284424,10.091964721679688,8.242786407470703,1.0
90,Left Region 90,15,7.1340926806131995,58.41870676676432,29.547257741292317,8.80244255065918,9.535816192626953,8.59402847290039,1.5
91,Left Region 91,16,24.134959816932678,54.09567975997925,23.90565514564514,5.739555358886719,10.376617431640625,13.257162094116211,1.6
92,Left Region 92,9,26.960498174031574,47.92400783962674,29.303645451863606,3.9103260040283203,8.991817474365234,10.13534927368164,0.9
93,Left Region 93,18,23.72404130299886,40.58932664659288,34.261014726426865,7.539915084838867,9.783931732177734,5.224266052246094,1.8
94,Left Region 94,27,17.496577863340026,48.86492425424081,36.57223284686053,10.88133430480957,11.049922943115234,14.014211654663086,2.7
95,Left Region 95,10,6.660673308372497,53.94308280944824,36.15097198486328,7.833163022994995,8.02767562866211,10.196052551269531,1.0
96,Left Region 96,12,5.317384163538615,47.750521977742515,41.6650063196818,7.397215127944946,12.322460174560547,9.081146240234375,1.2000000000000002
97,Left Region 97,16,5.841876953840256,36.71861433982849,32.5002920627594,2.718822479248047,8.51797103881836,11.229557037353516,1.6
98,Left Region 98,17,11.235584427328671,29.171040254480697,28.322463877060834,4.002021789550781,9.90878677368164,7.064353942871094,1.7000000000000002
99,Left Region 99,18,9.381534655888876,17.26678885353936,37.546469370524086,6.321263313293457,7.424091339111328,7.613910675048828,1.8
100,Left Region 100,15,7.24965467453003,25.07969462076823,35.93383026123047,7.526108264923096,8.172065734863281,9.67806625366211,1.5
101,Left Region 101,17,5.116790294647217,31.305843914256375,43.0112403420841,1.8547101020812988,11.780359268188477,12.069583892822266,1.7000000000000002
102,Left Region 102,17,5.312808794133804,40.6952325035544,49.731036466710705,6.944370985031128,17.330156326293945,9.839324951171875,1.7000000000000002
103,Left Region 103,18,18.57049412197537,38.886901431613495,45.37733798556857,9.838014602661133,11.035266876220703,9.677291870117188,1.8
